index,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS2M
2025-03-13 13:00:00+00:00,2025,3,13,13,727.15,31.47,2.12
2025-03-13 14:00:00+00:00,2025,3,13,14,539.12,31.37,2.55
2025-03-13 15:00:00+00:00,2025,3,13,15,369.4,30.62,2.89
2025-03-13 16:00:00+00:00,2025,3,13,16,227.25,29.19,3.09
2025-03-13 17:00:00+00:00,2025,3,13,17,95.57,26.99,2.87
2025-03-13 18:00:00+00:00,2025,3,13,18,4.05,24.2,2.28
2025-03-13 19:00:00+00:00,2025,3,13,19,0.0,22.87,1.96
2025-03-13 20:00:00+00:00,2025,3,13,20,0.0,22.14,1.41
2025-03-13 21:00:00+00:00,2025,3,13,21,0.0,21.53,1.17
2025-03-13 22:00:00+00:00,2025,3,13,22,0.0,21.07,1.22
2025-03-13 23:00:00+00:00,2025,3,13,23,0.0,20.74,1.39
2025-03-14 00:00:00+00:00,2025,3,14,0,0.0,20.54,1.55
2025-03-14 01:00:00+00:00,2025,3,14,1,0.0,20.51,1.84
2025-03-14 02:00:00+00:00,2025,3,14,2,0.0,20.32,2.06
2025-03-14 03:00:00+00:00,2025,3,14,3,0.0,20.04,2.23
2025-03-14 04:00:00+00:00,2025,3,14,4,0.0,19.71,2.54
2025-03-14 05:00:00+00:00,2025,3,14,5,0.0,19.33,3.22
2025-03-14 06:00:00+00:00,2025,3,14,6,3.15,18.71,3.63
2025-03-14 07:00:00+00:00,2025,3,14,7,49.75,18.85,4.18
2025-03-14 08:00:00+00:00,2025,3,14,8,107.22,19.96,4.12
2025-03-14 09:00:00+00:00,2025,3,14,9,194.12,21.63,3.73
2025-03-14 10:00:00+00:00,2025,3,14,10,243.12,23.32,3.23
2025-03-14 11:00:00+00:00,2025,3,14,11,370.6,24.93,2.65
2025-03-14 12:00:00+00:00,2025,3,14,12,474.85,26.25,2.33
2025-03-14 13:00:00+00:00,2025,3,14,13,467.85,26.73,2.42
2025-03-14 14:00:00+00:00,2025,3,14,14,410.12,26.72,2.61
2025-03-14 15:00:00+00:00,2025,3,14,15,264.12,26.15,2.68
2025-03-14 16:00:00+00:00,2025,3,14,16,163.15,25.23,2.68
2025-03-14 17:00:00+00:00,2025,3,14,17,65.5,23.77,2.55
2025-03-14 18:00:00+00:00,2025,3,14,18,3.22,21.86,2.12
2025-03-14 19:00:00+00:00,2025,3,14,19,0.0,20.71,2.03
2025-03-14 20:00:00+00:00,2025,3,14,20,0.0,19.98,1.78
2025-03-14 21:00:00+00:00,2025,3,14,21,0.0,19.57,1.63
2025-03-14 22:00:00+00:00,2025,3,14,22,0.0,19.37,1.48
2025-03-14 23:00:00+00:00,2025,3,14,23,0.0,19.29,1.3
2025-03-15 00:00:00+00:00,2025,3,15,0,0.0,19.24,1.19
2025-03-15 01:00:00+00:00,2025,3,15,1,0.0,19.21,1.1
2025-03-15 02:00:00+00:00,2025,3,15,2,0.0,19.17,1.02
2025-03-15 03:00:00+00:00,2025,3,15,3,0.0,19.15,1.01
2025-03-15 04:00:00+00:00,2025,3,15,4,0.0,19.14,0.93
2025-03-15 05:00:00+00:00,2025,3,15,5,0.0,18.99,0.83
2025-03-15 06:00:00+00:00,2025,3,15,6,7.68,18.97,0.9
2025-03-15 07:00:00+00:00,2025,3,15,7,85.93,19.89,1.21
2025-03-15 08:00:00+00:00,2025,3,15,8,194.2,22.33,0.52
2025-03-15 09:00:00+00:00,2025,3,15,9,314.5,25.44,0.88
2025-03-15 10:00:00+00:00,2025,3,15,10,430.48,27.38,1.84
2025-03-15 11:00:00+00:00,2025,3,15,11,569.8,28.22,2.54
2025-03-15 12:00:00+00:00,2025,3,15,12,708.03,28.67,2.87
2025-03-15 13:00:00+00:00,2025,3,15,13,570.9,28.53,2.88
2025-03-15 14:00:00+00:00,2025,3,15,14,473.27,28.06,2.74
2025-03-15 15:00:00+00:00,2025,3,15,15,289.75,27.35,2.71
2025-03-15 16:00:00+00:00,2025,3,15,16,164.95,25.99,2.83
2025-03-15 17:00:00+00:00,2025,3,15,17,65.93,23.81,2.61
2025-03-15 18:00:00+00:00,2025,3,15,18,2.45,21.47,3.38
2025-03-15 19:00:00+00:00,2025,3,15,19,0.0,19.51,5.28
2025-03-15 20:00:00+00:00,2025,3,15,20,0.0,17.12,6.66
2025-03-15 21:00:00+00:00,2025,3,15,21,0.0,15.44,6.83
2025-03-15 22:00:00+00:00,2025,3,15,22,0.0,14.55,6.85
2025-03-15 23:00:00+00:00,2025,3,15,23,0.0,13.97,6.85
2025-03-16 00:00:00+00:00,2025,3,16,0,0.0,13.58,6.73
2025-03-16 01:00:00+00:00,2025,3,16,1,0.0,13.15,6.66
2025-03-16 02:00:00+00:00,2025,3,16,2,0.0,12.78,6.59
2025-03-16 03:00:00+00:00,2025,3,16,3,0.0,12.42,6.46
2025-03-16 04:00:00+00:00,2025,3,16,4,0.0,12.11,6.13
2025-03-16 05:00:00+00:00,2025,3,16,5,0.0,11.79,5.99
2025-03-16 06:00:00+00:00,2025,3,16,6,7.95,11.59,6.07
2025-03-16 07:00:00+00:00,2025,3,16,7,104.2,12.35,6.87
2025-03-16 08:00:00+00:00,2025,3,16,8,281.52,14.13,7.1
2025-03-16 09:00:00+00:00,2025,3,16,9,470.65,16.39,6.68
2025-03-16 10:00:00+00:00,2025,3,16,10,549.08,18.43,6.2
2025-03-16 11:00:00+00:00,2025,3,16,11,727.75,20.32,5.8
2025-03-16 12:00:00+00:00,2025,3,16,12,774.67,21.53,5.52
2025-03-16 13:00:00+00:00,2025,3,16,13,738.47,22.02,5.19
2025-03-16 14:00:00+00:00,2025,3,16,14,589.33,22.05,4.93
2025-03-16 15:00:00+00:00,2025,3,16,15,441.33,21.74,4.92
2025-03-16 16:00:00+00:00,2025,3,16,16,252.55,20.98,4.87
2025-03-16 17:00:00+00:00,2025,3,16,17,78.93,19.59,4.31
2025-03-16 18:00:00+00:00,2025,3,16,18,4.18,17.08,3.27
2025-03-16 19:00:00+00:00,2025,3,16,19,0.0,15.78,3.25
2025-03-16 20:00:00+00:00,2025,3,16,20,0.0,14.85,3.09
2025-03-16 21:00:00+00:00,2025,3,16,21,0.0,14.2,2.94
2025-03-16 22:00:00+00:00,2025,3,16,22,0.0,13.56,2.83
2025-03-16 23:00:00+00:00,2025,3,16,23,0.0,13.19,3.25
2025-03-17 00:00:00+00:00,2025,3,17,0,0.0,13.11,3.77
2025-03-17 01:00:00+00:00,2025,3,17,1,0.0,12.82,3.98
2025-03-17 02:00:00+00:00,2025,3,17,2,0.0,12.22,3.68
2025-03-17 03:00:00+00:00,2025,3,17,3,0.0,11.79,3.61
2025-03-17 04:00:00+00:00,2025,3,17,4,0.0,11.35,3.74
2025-03-17 05:00:00+00:00,2025,3,17,5,0.0,10.67,3.5
2025-03-17 06:00:00+00:00,2025,3,17,6,4.57,10.4,3.66
2025-03-17 07:00:00+00:00,2025,3,17,7,49.78,11.64,4.63
2025-03-17 08:00:00+00:00,2025,3,17,8,121.55,13.88,5.26
2025-03-17 09:00:00+00:00,2025,3,17,9,205.43,15.97,4.87
2025-03-17 10:00:00+00:00,2025,3,17,10,373.77,17.72,4.08
2025-03-17 11:00:00+00:00,2025,3,17,11,568.45,19.07,3.29
2025-03-17 12:00:00+00:00,2025,3,17,12,323.08,20.02,2.57
2025-03-17 13:00:00+00:00,2025,3,17,13,395.38,20.69,1.94
2025-03-17 14:00:00+00:00,2025,3,17,14,353.73,21.29,1.49
2025-03-17 15:00:00+00:00,2025,3,17,15,199.95,21.47,1.18
2025-03-17 16:00:00+00:00,2025,3,17,16,108.4,21.05,1.0
2025-03-17 17:00:00+00:00,2025,3,17,17,31.52,19.72,0.87
2025-03-17 18:00:00+00:00,2025,3,17,18,1.95,17.2,0.91
2025-03-17 19:00:00+00:00,2025,3,17,19,0.0,16.02,1.05
2025-03-17 20:00:00+00:00,2025,3,17,20,0.0,15.09,1.07
2025-03-17 21:00:00+00:00,2025,3,17,21,0.0,14.35,1.07
2025-03-17 22:00:00+00:00,2025,3,17,22,0.0,13.57,1.2
2025-03-17 23:00:00+00:00,2025,3,17,23,0.0,12.92,1.43
2025-03-18 00:00:00+00:00,2025,3,18,0,0.0,12.95,1.82
2025-03-18 01:00:00+00:00,2025,3,18,1,0.0,13.1,2.37
2025-03-18 02:00:00+00:00,2025,3,18,2,0.0,12.99,2.87
2025-03-18 03:00:00+00:00,2025,3,18,3,0.0,12.86,3.33
2025-03-18 04:00:00+00:00,2025,3,18,4,0.0,12.63,3.5
2025-03-18 05:00:00+00:00,2025,3,18,5,0.0,12.35,3.6
2025-03-18 06:00:00+00:00,2025,3,18,6,2.75,12.07,3.67
2025-03-18 07:00:00+00:00,2025,3,18,7,42.53,12.9,4.48
2025-03-18 08:00:00+00:00,2025,3,18,8,105.6,14.98,5.44
2025-03-18 09:00:00+00:00,2025,3,18,9,174.48,17.24,5.26
2025-03-18 10:00:00+00:00,2025,3,18,10,240.35,19.25,4.43
2025-03-18 11:00:00+00:00,2025,3,18,11,528.1,20.82,3.61
2025-03-18 12:00:00+00:00,2025,3,18,12,604.8,21.88,3.01
2025-03-18 13:00:00+00:00,2025,3,18,13,335.27,22.55,2.52
2025-03-18 14:00:00+00:00,2025,3,18,14,232.85,22.79,2.31
2025-03-18 15:00:00+00:00,2025,3,18,15,179.07,22.54,2.16
2025-03-18 16:00:00+00:00,2025,3,18,16,132.93,21.83,1.99
2025-03-18 17:00:00+00:00,2025,3,18,17,58.92,20.42,1.55
2025-03-18 18:00:00+00:00,2025,3,18,18,3.88,17.55,1.22
2025-03-18 19:00:00+00:00,2025,3,18,19,0.0,16.37,1.5
2025-03-18 20:00:00+00:00,2025,3,18,20,0.0,15.61,1.62
2025-03-18 21:00:00+00:00,2025,3,18,21,0.0,14.91,1.53
2025-03-18 22:00:00+00:00,2025,3,18,22,0.0,14.3,1.41
2025-03-18 23:00:00+00:00,2025,3,18,23,0.0,13.82,1.39
2025-03-19 00:00:00+00:00,2025,3,19,0,0.0,13.38,1.38
2025-03-19 01:00:00+00:00,2025,3,19,1,0.0,12.8,1.4
2025-03-19 02:00:00+00:00,2025,3,19,2,0.0,12.15,1.47
2025-03-19 03:00:00+00:00,2025,3,19,3,0.0,11.52,1.58
2025-03-19 04:00:00+00:00,2025,3,19,4,0.0,11.0,1.73
2025-03-19 05:00:00+00:00,2025,3,19,5,0.0,10.54,1.91
2025-03-19 06:00:00+00:00,2025,3,19,6,11.57,10.53,2.27
2025-03-19 07:00:00+00:00,2025,3,19,7,146.15,12.41,3.22
2025-03-19 08:00:00+00:00,2025,3,19,8,361.02,15.89,3.14
2025-03-19 09:00:00+00:00,2025,3,19,9,577.05,18.47,3.51
2025-03-19 10:00:00+00:00,2025,3,19,10,748.0,20.2,3.55
2025-03-19 11:00:00+00:00,2025,3,19,11,855.55,21.53,3.13
2025-03-19 12:00:00+00:00,2025,3,19,12,943.4,22.59,2.44
2025-03-19 13:00:00+00:00,2025,3,19,13,901.75,23.41,1.84
2025-03-19 14:00:00+00:00,2025,3,19,14,765.67,23.88,1.34
2025-03-19 15:00:00+00:00,2025,3,19,15,549.72,23.89,0.86
2025-03-19 16:00:00+00:00,2025,3,19,16,338.38,23.37,0.36
2025-03-19 17:00:00+00:00,2025,3,19,17,102.85,21.75,0.44
2025-03-19 18:00:00+00:00,2025,3,19,18,6.5,18.34,0.81
2025-03-19 19:00:00+00:00,2025,3,19,19,0.0,16.96,1.06
2025-03-19 20:00:00+00:00,2025,3,19,20,0.0,16.03,1.33
2025-03-19 21:00:00+00:00,2025,3,19,21,0.0,15.23,1.52
2025-03-19 22:00:00+00:00,2025,3,19,22,0.0,14.49,1.65
2025-03-19 23:00:00+00:00,2025,3,19,23,0.0,13.89,1.78
2025-03-20 00:00:00+00:00,2025,3,20,0,0.0,13.4,1.89
2025-03-20 01:00:00+00:00,2025,3,20,1,0.0,12.93,1.98
2025-03-20 02:00:00+00:00,2025,3,20,2,0.0,12.47,2.06
2025-03-20 03:00:00+00:00,2025,3,20,3,0.0,12.35,2.11
2025-03-20 04:00:00+00:00,2025,3,20,4,0.0,12.06,2.13
2025-03-20 05:00:00+00:00,2025,3,20,5,0.0,11.42,2.08
2025-03-20 06:00:00+00:00,2025,3,20,6,11.57,11.37,2.21
2025-03-20 07:00:00+00:00,2025,3,20,7,141.43,13.68,3.49
2025-03-20 08:00:00+00:00,2025,3,20,8,350.52,16.1,3.64
2025-03-20 09:00:00+00:00,2025,3,20,9,556.62,18.88,3.64
2025-03-20 10:00:00+00:00,2025,3,20,10,716.5,21.18,3.13
2025-03-20 11:00:00+00:00,2025,3,20,11,822.33,22.67,2.45
2025-03-20 12:00:00+00:00,2025,3,20,12,856.3,23.78,1.82
2025-03-20 13:00:00+00:00,2025,3,20,13,779.3,24.53,1.26
2025-03-20 14:00:00+00:00,2025,3,20,14,663.65,24.79,0.91
2025-03-20 15:00:00+00:00,2025,3,20,15,577.75,24.39,0.99
2025-03-20 16:00:00+00:00,2025,3,20,16,362.35,23.36,1.29
2025-03-20 17:00:00+00:00,2025,3,20,17,123.4,21.35,1.65
2025-03-20 18:00:00+00:00,2025,3,20,18,6.45,18.24,1.61
2025-03-20 19:00:00+00:00,2025,3,20,19,0.0,16.74,1.84
2025-03-20 20:00:00+00:00,2025,3,20,20,0.0,15.72,1.59
2025-03-20 21:00:00+00:00,2025,3,20,21,0.0,14.99,1.37
2025-03-20 22:00:00+00:00,2025,3,20,22,0.0,14.42,1.33
2025-03-20 23:00:00+00:00,2025,3,20,23,0.0,13.84,1.4
2025-03-21 00:00:00+00:00,2025,3,21,0,0.0,13.39,1.5
2025-03-21 01:00:00+00:00,2025,3,21,1,0.0,12.84,1.6
2025-03-21 02:00:00+00:00,2025,3,21,2,0.0,12.28,1.71
2025-03-21 03:00:00+00:00,2025,3,21,3,0.0,11.81,1.79
2025-03-21 04:00:00+00:00,2025,3,21,4,0.0,11.44,1.87
2025-03-21 05:00:00+00:00,2025,3,21,5,0.0,11.06,1.95
2025-03-21 06:00:00+00:00,2025,3,21,6,11.3,11.27,2.01
2025-03-21 07:00:00+00:00,2025,3,21,7,125.95,14.28,3.02
2025-03-21 08:00:00+00:00,2025,3,21,8,324.27,17.31,2.94
2025-03-21 09:00:00+00:00,2025,3,21,9,532.62,20.51,2.92
2025-03-21 10:00:00+00:00,2025,3,21,10,704.22,22.55,2.54
2025-03-21 11:00:00+00:00,2025,3,21,11,901.33,23.98,2.17
2025-03-21 12:00:00+00:00,2025,3,21,12,928.45,24.97,1.92
2025-03-21 13:00:00+00:00,2025,3,21,13,887.88,25.51,1.8
2025-03-21 14:00:00+00:00,2025,3,21,14,757.72,25.56,1.85
2025-03-21 15:00:00+00:00,2025,3,21,15,567.67,25.14,2.01
2025-03-21 16:00:00+00:00,2025,3,21,16,347.65,24.16,2.26
2025-03-21 17:00:00+00:00,2025,3,21,17,113.8,22.19,2.42
2025-03-21 18:00:00+00:00,2025,3,21,18,5.88,18.67,2.06
2025-03-21 19:00:00+00:00,2025,3,21,19,0.0,17.04,1.94
2025-03-21 20:00:00+00:00,2025,3,21,20,0.0,16.11,1.62
2025-03-21 21:00:00+00:00,2025,3,21,21,0.0,15.43,1.44
2025-03-21 22:00:00+00:00,2025,3,21,22,0.0,14.92,1.37
2025-03-21 23:00:00+00:00,2025,3,21,23,0.0,14.51,1.37
2025-03-22 00:00:00+00:00,2025,3,22,0,0.0,14.11,1.38
2025-03-22 01:00:00+00:00,2025,3,22,1,0.0,13.57,1.43
2025-03-22 02:00:00+00:00,2025,3,22,2,0.0,13.05,1.53
2025-03-22 03:00:00+00:00,2025,3,22,3,0.0,12.67,1.66
2025-03-22 04:00:00+00:00,2025,3,22,4,0.0,12.39,1.78
2025-03-22 05:00:00+00:00,2025,3,22,5,0.0,12.21,1.77
2025-03-22 06:00:00+00:00,2025,3,22,6,14.85,12.5,1.68
2025-03-22 07:00:00+00:00,2025,3,22,7,167.55,15.43,2.32
2025-03-22 08:00:00+00:00,2025,3,22,8,418.48,18.68,1.83
2025-03-22 09:00:00+00:00,2025,3,22,9,639.97,22.5,1.22
2025-03-22 10:00:00+00:00,2025,3,22,10,809.78,24.81,1.24
2025-03-22 11:00:00+00:00,2025,3,22,11,914.7,26.34,1.1
2025-03-22 12:00:00+00:00,2025,3,22,12,944.53,27.39,0.8
2025-03-22 13:00:00+00:00,2025,3,22,13,904.12,27.98,0.52
2025-03-22 14:00:00+00:00,2025,3,22,14,788.62,27.99,0.62
2025-03-22 15:00:00+00:00,2025,3,22,15,606.17,27.42,0.99
2025-03-22 16:00:00+00:00,2025,3,22,16,379.55,26.2,1.48
2025-03-22 17:00:00+00:00,2025,3,22,17,134.3,23.79,1.97
2025-03-22 18:00:00+00:00,2025,3,22,18,7.0,19.92,1.94
2025-03-22 19:00:00+00:00,2025,3,22,19,0.0,18.02,1.81
2025-03-22 20:00:00+00:00,2025,3,22,20,0.0,17.07,1.37
2025-03-22 21:00:00+00:00,2025,3,22,21,0.0,16.85,1.09
2025-03-22 22:00:00+00:00,2025,3,22,22,0.0,16.9,0.79
2025-03-22 23:00:00+00:00,2025,3,22,23,0.0,17.08,0.52
2025-03-23 00:00:00+00:00,2025,3,23,0,0.0,16.86,0.23
2025-03-23 01:00:00+00:00,2025,3,23,1,0.0,16.47,0.31
2025-03-23 02:00:00+00:00,2025,3,23,2,0.0,15.73,0.7
2025-03-23 03:00:00+00:00,2025,3,23,3,0.0,15.01,1.16
2025-03-23 04:00:00+00:00,2025,3,23,4,0.0,14.2,1.48
2025-03-23 05:00:00+00:00,2025,3,23,5,0.0,13.68,1.62
2025-03-23 06:00:00+00:00,2025,3,23,6,15.45,13.83,1.59
2025-03-23 07:00:00+00:00,2025,3,23,7,193.4,17.02,2.19
2025-03-23 08:00:00+00:00,2025,3,23,8,436.52,20.07,1.76
2025-03-23 09:00:00+00:00,2025,3,23,9,658.03,24.56,0.96
2025-03-23 10:00:00+00:00,2025,3,23,10,829.22,26.75,0.53
2025-03-23 11:00:00+00:00,2025,3,23,11,933.35,28.04,0.61
2025-03-23 12:00:00+00:00,2025,3,23,12,972.1,28.74,1.02
2025-03-23 13:00:00+00:00,2025,3,23,13,928.2,28.95,1.51
2025-03-23 14:00:00+00:00,2025,3,23,14,810.1,28.66,1.89
2025-03-23 15:00:00+00:00,2025,3,23,15,627.6,27.99,2.19
2025-03-23 16:00:00+00:00,2025,3,23,16,399.8,26.7,2.5
2025-03-23 17:00:00+00:00,2025,3,23,17,152.1,24.3,2.74
2025-03-23 18:00:00+00:00,2025,3,23,18,7.65,20.78,2.32
2025-03-23 19:00:00+00:00,2025,3,23,19,0.0,19.29,1.9
2025-03-23 20:00:00+00:00,2025,3,23,20,0.0,18.47,1.39
2025-03-23 21:00:00+00:00,2025,3,23,21,0.0,17.99,1.13
2025-03-23 22:00:00+00:00,2025,3,23,22,0.0,17.75,1.04
2025-03-23 23:00:00+00:00,2025,3,23,23,0.0,17.61,1.01
2025-03-24 00:00:00+00:00,2025,3,24,0,0.0,17.43,1.0
2025-03-24 01:00:00+00:00,2025,3,24,1,0.0,17.18,1.03
2025-03-24 02:00:00+00:00,2025,3,24,2,0.0,16.78,1.15
2025-03-24 03:00:00+00:00,2025,3,24,3,0.0,16.2,1.3
2025-03-24 04:00:00+00:00,2025,3,24,4,0.0,15.72,1.41
2025-03-24 05:00:00+00:00,2025,3,24,5,0.0,15.49,1.44
2025-03-24 06:00:00+00:00,2025,3,24,6,14.75,15.84,1.41
2025-03-24 07:00:00+00:00,2025,3,24,7,181.32,18.64,2.17
2025-03-24 08:00:00+00:00,2025,3,24,8,413.62,21.73,2.11
2025-03-24 09:00:00+00:00,2025,3,24,9,634.62,25.57,2.56
2025-03-24 10:00:00+00:00,2025,3,24,10,799.53,28.04,2.4
2025-03-24 11:00:00+00:00,2025,3,24,11,900.38,29.6,2.17
2025-03-24 12:00:00+00:00,2025,3,24,12,934.95,30.46,2.13
2025-03-24 13:00:00+00:00,2025,3,24,13,893.25,30.9,2.16
2025-03-24 14:00:00+00:00,2025,3,24,14,777.55,30.96,2.15
2025-03-24 15:00:00+00:00,2025,3,24,15,597.9,30.43,2.11
2025-03-24 16:00:00+00:00,2025,3,24,16,375.45,29.14,2.26
2025-03-24 17:00:00+00:00,2025,3,24,17,137.85,26.66,2.63
2025-03-24 18:00:00+00:00,2025,3,24,18,7.35,23.43,2.62
2025-03-24 19:00:00+00:00,2025,3,24,19,0.0,21.6,2.3
2025-03-24 20:00:00+00:00,2025,3,24,20,0.0,20.54,1.54
2025-03-24 21:00:00+00:00,2025,3,24,21,0.0,19.86,1.17
2025-03-24 22:00:00+00:00,2025,3,24,22,0.0,19.33,1.03
2025-03-24 23:00:00+00:00,2025,3,24,23,0.0,18.85,1.05
2025-03-25 00:00:00+00:00,2025,3,25,0,0.0,18.39,1.12
2025-03-25 01:00:00+00:00,2025,3,25,1,0.0,18.01,1.16
2025-03-25 02:00:00+00:00,2025,3,25,2,0.0,17.71,1.19
2025-03-25 03:00:00+00:00,2025,3,25,3,0.0,17.45,1.22
2025-03-25 04:00:00+00:00,2025,3,25,4,0.0,17.22,1.23
2025-03-25 05:00:00+00:00,2025,3,25,5,0.0,17.05,1.23
2025-03-25 06:00:00+00:00,2025,3,25,6,16.12,17.27,1.17
2025-03-25 07:00:00+00:00,2025,3,25,7,156.8,19.59,1.74
2025-03-25 08:00:00+00:00,2025,3,25,8,375.8,22.79,2.15
2025-03-25 09:00:00+00:00,2025,3,25,9,596.5,25.61,2.54
2025-03-25 10:00:00+00:00,2025,3,25,10,766.83,27.94,2.66
2025-03-25 11:00:00+00:00,2025,3,25,11,871.8,29.43,2.75
2025-03-25 12:00:00+00:00,2025,3,25,12,941.5,30.43,2.89
2025-03-25 13:00:00+00:00,2025,3,25,13,896.17,30.9,3.05
2025-03-25 14:00:00+00:00,2025,3,25,14,778.5,30.8,3.2
2025-03-25 15:00:00+00:00,2025,3,25,15,597.33,30.1,3.31
2025-03-25 16:00:00+00:00,2025,3,25,16,373.73,28.69,3.35
2025-03-25 17:00:00+00:00,2025,3,25,17,144.55,26.19,2.99
2025-03-25 18:00:00+00:00,2025,3,25,18,7.82,22.75,2.12
2025-03-25 19:00:00+00:00,2025,3,25,19,0.0,21.27,1.78
2025-03-25 20:00:00+00:00,2025,3,25,20,0.0,20.45,1.43
2025-03-25 21:00:00+00:00,2025,3,25,21,0.0,19.87,1.23
2025-03-25 22:00:00+00:00,2025,3,25,22,0.0,19.4,1.15
2025-03-25 23:00:00+00:00,2025,3,25,23,0.0,19.01,1.16
2025-03-26 00:00:00+00:00,2025,3,26,0,0.0,18.66,1.16
2025-03-26 01:00:00+00:00,2025,3,26,1,0.0,18.37,1.16
2025-03-26 02:00:00+00:00,2025,3,26,2,0.0,18.13,1.17
2025-03-26 03:00:00+00:00,2025,3,26,3,0.0,17.95,1.18
2025-03-26 04:00:00+00:00,2025,3,26,4,0.0,17.88,1.18
2025-03-26 05:00:00+00:00,2025,3,26,5,0.0,17.95,1.15
2025-03-26 06:00:00+00:00,2025,3,26,6,17.2,18.48,1.04
2025-03-26 07:00:00+00:00,2025,3,26,7,161.05,21.12,1.83
2025-03-26 08:00:00+00:00,2025,3,26,8,378.02,23.12,2.48
2025-03-26 09:00:00+00:00,2025,3,26,9,589.25,25.06,2.8
2025-03-26 10:00:00+00:00,2025,3,26,10,767.22,26.7,3.12
2025-03-26 11:00:00+00:00,2025,3,26,11,873.15,28.02,3.42
2025-03-26 12:00:00+00:00,2025,3,26,12,897.85,28.94,3.63
2025-03-26 13:00:00+00:00,2025,3,26,13,849.72,29.45,3.8
2025-03-26 14:00:00+00:00,2025,3,26,14,727.7,29.34,3.87
2025-03-26 15:00:00+00:00,2025,3,26,15,542.85,28.55,3.83
2025-03-26 16:00:00+00:00,2025,3,26,16,335.85,27.07,3.6
2025-03-26 17:00:00+00:00,2025,3,26,17,129.35,25.04,3.15
2025-03-26 18:00:00+00:00,2025,3,26,18,7.88,22.26,2.04
2025-03-26 19:00:00+00:00,2025,3,26,19,0.0,21.06,1.91
2025-03-26 20:00:00+00:00,2025,3,26,20,0.0,20.38,1.78
2025-03-26 21:00:00+00:00,2025,3,26,21,0.0,19.9,1.72
2025-03-26 22:00:00+00:00,2025,3,26,22,0.0,19.7,1.73
2025-03-26 23:00:00+00:00,2025,3,26,23,0.0,19.49,1.63
2025-03-27 00:00:00+00:00,2025,3,27,0,0.0,19.44,1.58
2025-03-27 01:00:00+00:00,2025,3,27,1,0.0,19.44,1.59
2025-03-27 02:00:00+00:00,2025,3,27,2,0.0,19.5,1.67
2025-03-27 03:00:00+00:00,2025,3,27,3,0.0,19.42,1.71
2025-03-27 04:00:00+00:00,2025,3,27,4,0.0,19.28,1.72
2025-03-27 05:00:00+00:00,2025,3,27,5,0.0,19.16,1.72
2025-03-27 06:00:00+00:00,2025,3,27,6,15.88,19.73,1.83
2025-03-27 07:00:00+00:00,2025,3,27,7,120.0,21.9,3.14
2025-03-27 08:00:00+00:00,2025,3,27,8,276.7,23.68,3.83
2025-03-27 09:00:00+00:00,2025,3,27,9,485.7,25.51,4.24
2025-03-27 10:00:00+00:00,2025,3,27,10,596.28,26.96,4.6
2025-03-27 11:00:00+00:00,2025,3,27,11,697.0,28.04,4.87
2025-03-27 12:00:00+00:00,2025,3,27,12,825.33,28.72,5.03
2025-03-27 13:00:00+00:00,2025,3,27,13,804.92,29.11,5.1
2025-03-27 14:00:00+00:00,2025,3,27,14,666.5,28.96,5.04
2025-03-27 15:00:00+00:00,2025,3,27,15,524.35,28.4,4.85
2025-03-27 16:00:00+00:00,2025,3,27,16,306.6,27.44,4.53
2025-03-27 17:00:00+00:00,2025,3,27,17,128.85,26.12,3.96
2025-03-27 18:00:00+00:00,2025,3,27,18,8.43,24.1,2.33
2025-03-27 19:00:00+00:00,2025,3,27,19,0.0,22.9,1.61
2025-03-27 20:00:00+00:00,2025,3,27,20,0.0,22.22,1.24
2025-03-27 21:00:00+00:00,2025,3,27,21,0.0,21.79,1.05
2025-03-27 22:00:00+00:00,2025,3,27,22,0.0,21.55,0.97
2025-03-27 23:00:00+00:00,2025,3,27,23,0.0,21.64,0.95
2025-03-28 00:00:00+00:00,2025,3,28,0,0.0,21.68,0.93
2025-03-28 01:00:00+00:00,2025,3,28,1,0.0,21.7,0.96
2025-03-28 02:00:00+00:00,2025,3,28,2,0.0,21.77,0.96
2025-03-28 03:00:00+00:00,2025,3,28,3,0.0,21.82,0.95
2025-03-28 04:00:00+00:00,2025,3,28,4,0.0,21.83,0.93
2025-03-28 05:00:00+00:00,2025,3,28,5,0.0,21.91,0.87
2025-03-28 06:00:00+00:00,2025,3,28,6,16.33,22.3,0.66
2025-03-28 07:00:00+00:00,2025,3,28,7,112.8,23.67,0.64
2025-03-28 08:00:00+00:00,2025,3,28,8,226.93,24.93,0.93
2025-03-28 09:00:00+00:00,2025,3,28,9,350.1,26.03,1.84
2025-03-28 10:00:00+00:00,2025,3,28,10,455.45,26.97,2.36
2025-03-28 11:00:00+00:00,2025,3,28,11,550.83,27.91,2.17
2025-03-28 12:00:00+00:00,2025,3,28,12,733.22,28.75,1.6
2025-03-28 13:00:00+00:00,2025,3,28,13,619.95,29.4,0.94
2025-03-28 14:00:00+00:00,2025,3,28,14,488.38,29.53,0.36
2025-03-28 15:00:00+00:00,2025,3,28,15,165.62,28.8,0.84
2025-03-28 16:00:00+00:00,2025,3,28,16,97.55,27.24,1.69
2025-03-28 17:00:00+00:00,2025,3,28,17,38.0,25.06,2.81
2025-03-28 18:00:00+00:00,2025,3,28,18,2.7,22.58,3.91
2025-03-28 19:00:00+00:00,2025,3,28,19,0.0,20.79,4.5
